"year","orig_dest","orig","dest","contig","dist","gdp_o","gdp_d","pop_o","pop_d","gdpcap_o","gdpcap_d","comlang_off","comlang_ethno","comcol","comrelig"
1970,"VNM_THA","VNM","THA",0,762,2504899.84,7086538.24,42729,36878.578,0.059,0.192,0,0,0,0.001
1971,"VNM_THA","VNM","THA",0,762,2702700.032,7375000.064,43724.998,37959.301,0.062,0.194,0,0,0,0.001
1972,"VNM_THA","VNM","THA",0,762,2805899.776,8177872.896,44757.999,39057.781,0.063,0.209,0,0,0,0.001
1973,"VNM_THA","VNM","THA",0,762,1290800,10838593.536,45825.001,40162.277,0.028,0.27,0,0,0,0.001
1974,"VNM_THA","VNM","THA",0,762,1281800.064,13702999.04,46917.999,41257.648,0.027,0.332,0,0,0,0.001
1975,"VNM_THA","VNM","THA",0,763,1281500.032,14882769.92,48029.999,42332.565,0.027,0.352,0,0,0,0.001
1976,"VNM_THA","VNM","THA",NA,NA,NA,16985208.832,NA,43382.442,NA,0.392,NA,NA,NA,NA
1977,"VNM_THA","VNM","THA",NA,NA,NA,19779311.616,NA,44408.421,NA,0.445,NA,NA,NA,NA
1978,"VNM_THA","VNM","THA",NA,NA,NA,24006567.936,NA,45412.212,NA,0.529,NA,NA,NA,NA
1979,"VNM_THA","VNM","THA",NA,NA,NA,27371651.072,NA,46397.976,NA,0.59,NA,NA,NA,NA
1980,"VNM_THA","VNM","THA",NA,NA,NA,32353515.52,NA,47369.137,NA,0.683,NA,NA,NA,NA
1981,"VNM_THA","VNM","THA",NA,NA,NA,34846040.064,NA,48319.565,NA,0.721,NA,NA,NA,NA
1982,"VNM_THA","VNM","THA",NA,NA,NA,36589772.8,NA,49247.429,NA,0.743,NA,NA,NA,NA
1983,"VNM_THA","VNM","THA",NA,NA,NA,40042799.104,NA,50165.306,NA,0.798,NA,NA,NA,NA
1984,"VNM_THA","VNM","THA",NA,NA,NA,41797648.384,NA,51090.389,NA,0.818,NA,NA,NA,NA
1985,"VNM_THA","VNM","THA",NA,NA,NA,38900711.424,NA,52031.925,NA,0.748,NA,NA,NA,NA
1986,"VNM_THA","VNM","THA",NA,NA,NA,43096772.608,NA,53003.239,NA,0.813,NA,NA,NA,NA
1987,"VNM_THA","VNM","THA",NA,NA,NA,50535444.48,NA,53993.053,NA,0.936,NA,NA,NA,NA
1988,"VNM_THA","VNM","THA",NA,NA,NA,61667254.272,NA,54956.738,NA,1.122,NA,NA,NA,NA
1989,"VNM_THA","VNM","THA",NA,NA,NA,72250744.832,NA,55833.321,NA,1.294,NA,NA,NA,NA
1990,"VNM_THA","VNM","THA",NA,NA,NA,85343191.04,NA,56582.726,NA,1.508,NA,NA,NA,NA
1991,"VNM_THA","VNM","THA",NA,NA,NA,98234712.064,NA,57184.322,NA,1.718,NA,NA,NA,NA
1992,"VNM_THA","VNM","THA",NA,NA,NA,111452749.824,NA,57660.999,NA,1.933,NA,NA,NA,NA
1993,"VNM_THA","VNM","THA",NA,NA,NA,125010690.048,NA,58069.611,NA,2.153,NA,NA,NA,NA
1994,"VNM_THA","VNM","THA",NA,NA,NA,144308060.16,NA,58491.146,NA,2.467,NA,NA,NA,NA
1995,"VNM_THA","VNM","THA",NA,NA,NA,168018558.976,NA,58983.955,NA,2.849,NA,NA,NA,NA
1996,"VNM_THA","VNM","THA",NA,NA,NA,181947629.568,NA,59562.138,NA,3.055,NA,NA,NA,NA
1997,"VNM_THA","VNM","THA",NA,NA,NA,150891446.272,NA,60206.94,NA,2.506,NA,NA,NA,NA
1998,"VNM_THA","VNM","THA",NA,NA,NA,111859654.656,NA,60903.042,NA,1.837,NA,NA,NA,NA
1999,"VNM_THA","VNM","THA",NA,NA,NA,122629742.592,NA,61623.142,NA,1.99,NA,NA,NA,NA
2000,"VNM_THA","VNM","THA",NA,NA,NA,122725244.928,NA,62343.38,NA,1.969,NA,NA,NA,NA
2001,"VNM_THA","VNM","THA",NA,NA,NA,115536404.48,NA,63069.069,NA,1.832,NA,NA,NA,NA
2002,"VNM_THA","VNM","THA",NA,NA,NA,126876917.76,NA,63797.84,NA,1.989,NA,NA,NA,NA
2003,"VNM_THA","VNM","THA",NA,NA,NA,142640087.04,NA,64488.335,NA,2.212,NA,NA,NA,NA
2004,"VNM_THA","VNM","THA",NA,NA,NA,161339785.216,NA,65087.402,NA,2.479,NA,NA,NA,NA
2005,"VNM_THA","VNM","THA",NA,NA,NA,176351952.896,NA,65559.486,NA,2.69,NA,NA,NA,NA
2006,"VNM_THA","VNM","THA",NA,NA,NA,207088828.416,NA,65883.965,NA,3.143,NA,NA,NA,NA
2007,"VNM_THA","VNM","THA",NA,NA,NA,246976872.448,NA,66076.927,NA,3.738,NA,NA,NA,NA
2008,"VNM_THA","VNM","THA",NA,NA,NA,272577806.336,NA,66185.341,NA,4.118,NA,NA,NA,NA
2009,"VNM_THA","VNM","THA",NA,NA,NA,263711244.288,NA,66277.336,NA,3.979,NA,NA,NA,NA
2010,"VNM_THA","VNM","THA",NA,NA,NA,318907940.864,NA,66402.313,NA,4.803,NA,NA,NA,NA
2011,"VNM_THA","VNM","THA",NA,NA,NA,345672220.672,NA,66576.332,NA,5.192,NA,NA,NA,NA
2012,"VNM_THA","VNM","THA",NA,NA,NA,365965803.52,NA,66785.004,NA,5.48,NA,NA,NA,NA
2013,"VNM_THA","VNM","THA",NA,NA,NA,387252158.464,NA,67010.506,NA,5.779,NA,NA,NA,NA
2014,"VNM_THA","VNM","THA",NA,NA,NA,406521577.472,NA,68416.771,NA,5.942,NA,NA,NA,NA
2015,"VNM_THA","VNM","THA",NA,NA,NA,399234531.328,NA,68657.6,NA,5.815,NA,NA,NA,NA
2016,"VNM_THA","VNM","THA",NA,NA,NA,406839689.216,NA,68863.518,NA,5.908,NA,NA,NA,NA
2017,"VNM_THA","VNM","THA",NA,NA,NA,456356961.443,NA,69209.816,NA,6.594,NA,NA,NA,NA
2018,"VNM_THA","VNM","THA",NA,NA,NA,506754616.189,NA,69428.452,NA,7.299,NA,NA,NA,NA
2019,"VNM_THA","VNM","THA",NA,NA,NA,544081056.185,NA,69625.58,NA,7.814,NA,NA,NA,NA
2020,"VNM_THA","VNM","THA",NA,NA,NA,499681757.031,NA,69799.98,NA,7.159,NA,NA,NA,NA
2021,"VNM_THA","VNM","THA",NA,NA,NA,505981655.622,NA,69950.844,NA,7.233,NA,NA,NA,NA
1948,"VNM_CHN","VNM","CHN",NA,NA,NA,NA,NA,541085.022,NA,NA,NA,NA,NA,NA
1949,"VNM_CHN","VNM","CHN",NA,NA,NA,14257000.448,NA,543940.979,NA,0.026,NA,NA,NA,NA
1950,"VNM_CHN","VNM","CHN",NA,NA,NA,16965000.192,NA,546815.002,NA,0.031,NA,NA,NA,NA
1951,"VNM_CHN","VNM","CHN",NA,NA,NA,19793000.448,NA,557479.98,NA,0.036,NA,NA,NA,NA
1952,"VNM_CHN","VNM","CHN",NA,NA,NA,23456999.424,NA,568909.973,NA,0.041,NA,NA,NA,NA
1953,"VNM_CHN","VNM","CHN",NA,NA,NA,28235999.232,NA,581390.015,NA,0.049,NA,NA,NA,NA
1954,"VNM_CHN","VNM","CHN",NA,NA,NA,29788999.68,NA,595309.998,NA,0.05,NA,NA,NA,NA
1955,"VNM_CHN","VNM","CHN",NA,NA,NA,39546998.784,NA,608655.029,NA,0.065,NA,NA,NA,NA
1956,"VNM_CHN","VNM","CHN",NA,NA,NA,44264001.536,NA,621465.027,NA,0.071,NA,NA,NA,NA
1957,"VNM_CHN","VNM","CHN",NA,NA,NA,45568999.424,NA,637408.02,NA,0.071,NA,NA,NA,NA
1958,"VNM_CHN","VNM","CHN",NA,NA,NA,56106999.808,NA,653234.985,NA,0.086,NA,NA,NA,NA
1959,"VNM_CHN","VNM","CHN",NA,NA,NA,61326999.552,NA,666005.005,NA,0.092,NA,NA,NA,NA
1960,"VNM_CHN","VNM","CHN",NA,NA,NA,59184115.712,NA,667070.007,NA,0.089,NA,NA,NA,NA
1961,"VNM_CHN","VNM","CHN",NA,NA,NA,49557049.344,NA,660330.017,NA,0.075,NA,NA,NA,NA
1962,"VNM_CHN","VNM","CHN",NA,NA,NA,46685179.904,NA,665770.02,NA,0.07,NA,NA,NA,NA
1963,"VNM_CHN","VNM","CHN",NA,NA,NA,50097303.552,NA,682335.022,NA,0.073,NA,NA,NA,NA
1964,"VNM_CHN","VNM","CHN",NA,NA,NA,59062255.616,NA,698354.98,NA,0.085,NA,NA,NA,NA
1965,"VNM_CHN","VNM","CHN",NA,NA,NA,69709152.256,NA,715184.998,NA,0.097,NA,NA,NA,NA
1966,"VNM_CHN","VNM","CHN",NA,NA,NA,75879432.192,NA,735400.024,NA,0.103,NA,NA,NA,NA
1967,"VNM_CHN","VNM","CHN",NA,NA,NA,72057028.608,NA,754549.988,NA,0.095,NA,NA,NA,NA
1968,"VNM_CHN","VNM","CHN",NA,NA,NA,69993496.576,NA,774510.01,NA,0.09,NA,NA,NA,NA
1969,"VNM_CHN","VNM","CHN",NA,NA,NA,78718820.352,NA,796025.024,NA,0.099,NA,NA,NA,NA
1970,"VNM_CHN","VNM","CHN",NA,NA,NA,91506212.864,NA,818315.002,NA,0.112,NA,NA,NA,NA
1971,"VNM_CHN","VNM","CHN",NA,NA,NA,98562023.424,NA,841104.98,NA,0.117,NA,NA,NA,NA
1972,"VNM_CHN","VNM","CHN",NA,NA,NA,112159817.728,NA,862030.029,NA,0.13,NA,NA,NA,NA
1973,"VNM_CHN","VNM","CHN",NA,NA,NA,136769880.064,NA,881940.002,NA,0.155,NA,NA,NA,NA
1974,"VNM_CHN","VNM","CHN",NA,NA,NA,142254735.36,NA,900349.976,NA,0.158,NA,NA,NA,NA
1975,"VNM_CHN","VNM","CHN",NA,NA,NA,161162493.952,NA,916395.02,NA,0.176,NA,NA,NA,NA
1976,"VNM_CHN","VNM","CHN",1,2179,7187399.68,151627694.08,49158.001,930684.998,0.146,0.163,0,0,0,0
1977,"VNM_CHN","VNM","CHN",1,2179,NA,172349014.016,50294.998,943455.017,NA,0.183,0,0,0,0
1978,"VNM_CHN","VNM","CHN",1,2179,7600000,148179566.592,51436.001,956164.978,0.148,0.155,0,0,0,0
1979,"VNM_CHN","VNM","CHN",1,2179,NA,176633888.768,52574.001,969005.005,NA,0.182,0,0,0,0
1980,"VNM_CHN","VNM","CHN",1,2160,8400000,189400989.696,53700.001,981234.985,0.156,0.193,0,0,0,0
1981,"VNM_CHN","VNM","CHN",1,2160,NA,194109571.072,54722,993885.01,NA,0.195,0,0,0,0
1982,"VNM_CHN","VNM","CHN",1,2160,NA,203181342.72,55687,1008630.005,NA,0.201,0,0,0,0
1983,"VNM_CHN","VNM","CHN",1,2160,NA,228454088.704,56654.999,1023309.998,NA,0.223,0,0,0,0
1984,"VNM_CHN","VNM","CHN",1,2160,68155359.232,257430421.504,57692.001,1036824.951,1.181,0.248,0,0,0,0
1985,"VNM_CHN","VNM","CHN",1,2127,14094688.256,306667913.216,58868,1051040.039,0.239,0.292,0,0,0,0
1986,"VNM_CHN","VNM","CHN",1,2127,26336618.496,297831268.352,60249.001,1066790.039,0.437,0.279,0,0,0,0
1987,"VNM_CHN","VNM","CHN",1,2127,36658106.368,270372536.32,61750,1084035.034,0.594,0.249,0,0,0,0
1988,"VNM_CHN","VNM","CHN",1,2127,25423812.608,309523087.36,63263,1101630.005,0.402,0.281,0,0,0,0
1989,"VNM_CHN","VNM","CHN",1,2127,6293304.832,343974051.84,64774.002,1118650.024,0.097,0.307,0,0,0,0
1990,"VNM_CHN","VNM","CHN",1,2090,6471740.416,356937334.784,66016.701,1135185.059,0.098,0.314,0,0,0,0
1991,"VNM_CHN","VNM","CHN",1,2090,9613369.344,379468644.352,67242.401,1150780.029,0.143,0.33,0,0,0,0
1992,"VNM_CHN","VNM","CHN",1,2090,9866990.592,422660538.368,68450.104,1164969.971,0.144,0.363,0,0,0,0
1993,"VNM_CHN","VNM","CHN",1,2090,13180953.6,440501207.04,69644.501,1178439.941,0.189,0.374,0,0,0,0
1994,"VNM_CHN","VNM","CHN",1,2090,16286434.304,559224193.024,70824.501,1191834.961,0.23,0.469,0,0,0,0
1995,"VNM_CHN","VNM","CHN",1,2031,20736163.84,728007573.504,71995.499,1204854.98,0.288,0.604,0,0,0,0
1996,"VNM_CHN","VNM","CHN",1,2031,24657469.44,856084643.84,73156.7,1217550.049,0.337,0.703,0,0,0,0
1997,"VNM_CHN","VNM","CHN",1,2031,26843701.248,952653119.488,74306.9,1230074.951,0.361,0.774,0,0,0,0
1998,"VNM_CHN","VNM","CHN",1,2031,27209601.024,1019461959.68,75456.299,1241935.059,0.361,0.821,0,0,0,0
1999,"VNM_CHN","VNM","CHN",1,2031,28683657.216,1083278622.72,76596.703,1252734.985,0.374,0.865,0,0,0,0
2000,"VNM_CHN","VNM","CHN",1,1961,33640085.504,1198474919.936,77630.898,1262645.02,0.433,0.949,0,0,0,0
2001,"VNM_CHN","VNM","CHN",1,1961,35291348.992,1324806963.2,78621.002,1271849.976,0.449,1.042,0,0,0,0
2002,"VNM_CHN","VNM","CHN",1,1961,37947904,1453827555.328,79538.696,1280400.024,0.477,1.135,0,0,0,0
2003,"VNM_CHN","VNM","CHN",1,1961,42717073.408,1640958787.584,80468.399,1288400.024,0.531,1.274,0,0,0,0
2004,"VNM_CHN","VNM","CHN",1,1961,49424109.568,1931644370.944,81437.698,1296074.951,0.607,1.49,0,0,0,0
2005,"VNM_CHN","VNM","CHN",1,1934,57633255.424,2256902553.6,82393.501,1303719.971,0.699,1.731,0,0,0,0
2006,"VNM_CHN","VNM","CHN",1,1934,66371665.92,2712950800.384,83313.004,1311020.02,0.797,2.069,0,0,0,0
2007,"VNM_CHN","VNM","CHN",1,1934,77414424.576,3494056034.304,84221.1,1317885.01,0.919,2.651,0,0,0,0
2008,"VNM_CHN","VNM","CHN",1,1934,99130302.464,4521827237.888,85122.299,1324655.029,1.165,3.414,0,0,0,0
2009,"VNM_CHN","VNM","CHN",1,1934,106014597.12,4990233477.12,86025.002,1331260.01,1.232,3.749,0,0,0,0
2010,"VNM_CHN","VNM","CHN",1,1912,115931750.4,5930502062.08,86932.503,1337704.956,1.334,4.433,0,0,0,0
2011,"VNM_CHN","VNM","CHN",1,1912,135539490.816,7321892159.488,87839.996,1344130.005,1.543,5.447,0,0,0,0
2012,"VNM_CHN","VNM","CHN",1,1912,155819999.232,8229490262.016,88772.903,1350694.946,1.755,6.093,0,0,0,0
2013,"VNM_CHN","VNM","CHN",1,1912,171390009.344,9240270864.384,89708.9,1357380.005,1.911,6.807,0,0,0,0
2014,"VNM_CHN","VNM","CHN",1,1912,186204651.52,10482371002.368,90728.897,1364270.02,2.052,7.684,0,0,0,0
2015,"VNM_CHN","VNM","CHN",1,1904,193241104.384,11064665178.112,91713.303,1371219.971,2.107,8.069,0,0,0,0
2016,"VNM_CHN","VNM","CHN",1,1904,202615898.112,11199145050.112,92701.103,1378665.039,2.186,8.123,0,0,0,0
2017,"VNM_CHN","VNM","CHN",1,1904,281353402.175,12310409370.894,94600.639,1396214.966,2.974,8.817,0,0,0,0
2018,"VNM_CHN","VNM","CHN",1,1904,308702086.758,13894817549.38,95545.959,1402760.01,3.231,9.905,0,0,0,0
2019,"VNM_CHN","VNM","CHN",1,1904,330391329.476,14279937500.608,96462.105,1407744.995,3.425,10.144,0,0,0,0
2020,"VNM_CHN","VNM","CHN",1,1897,343242570.827,14687673892.882,97338.585,1411099.976,3.526,10.409,0,0,0,0
2021,"VNM_CHN","VNM","CHN",1,1897,362637524.071,17734062645.371,98168.831,1412359.985,3.694,12.556,0,0,0,0
1948,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,80276.232,NA,NA,NA,NA,NA,NA
1949,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,81548.14,NA,NA,NA,NA,NA,NA
1950,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,83053.526,NA,NA,NA,NA,NA,NA
1951,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,84214.728,NA,NA,NA,NA,NA,NA
1952,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,85387.648,NA,NA,NA,NA,NA,NA
1953,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,86608.512,NA,NA,NA,NA,NA,NA
1954,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,87883.345,NA,NA,NA,NA,NA,NA
1955,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,89207.93,NA,NA,NA,NA,NA,NA
1956,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,90578.452,NA,NA,NA,NA,NA,NA
1957,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,92019.387,NA,NA,NA,NA,NA,NA
1958,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,93492.374,NA,NA,NA,NA,NA,NA
1959,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,95002.585,NA,NA,NA,NA,NA,NA
1960,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,89192.377,NA,NA,NA,NA,NA,NA
1961,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,91368.703,NA,NA,NA,NA,NA,NA
1962,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,93618.855,NA,NA,NA,NA,NA,NA
1963,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,95948.128,NA,NA,NA,NA,NA,NA
1964,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,98365.822,NA,NA,NA,NA,NA,NA
1965,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,100877.499,NA,NA,NA,NA,NA,NA
1966,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,103482.624,NA,NA,NA,NA,NA,NA
1967,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,106174.213,NA,NA,NA,NA,NA,NA
1968,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,108943.518,NA,NA,NA,NA,NA,NA
1969,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,111779.004,NA,NA,NA,NA,NA,NA
1970,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,114671.279,NA,NA,NA,NA,NA,NA
1971,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,117616.14,NA,NA,NA,NA,NA,NA
1972,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,120612.045,NA,NA,NA,NA,NA,NA
1973,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,123655.45,NA,NA,NA,NA,NA,NA
1974,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,126743.354,NA,NA,NA,NA,NA,NA
1975,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,129873.079,NA,NA,NA,NA,NA,NA
1976,"VNM_IDN","VNM","IDN",0,2067,7187399.68,NA,49158.001,133037.52,0.146,NA,0,0,0,0.005
1977,"VNM_IDN","VNM","IDN",0,2067,NA,NA,50294.998,136233.484,NA,NA,0,0,0,0.005
1978,"VNM_IDN","VNM","IDN",0,2067,7600000,NA,51436.001,139466.636,0.148,NA,0,0,0,0.005
1979,"VNM_IDN","VNM","IDN",0,2067,NA,NA,52574.001,142745.944,NA,NA,0,0,0,0.005
1980,"VNM_IDN","VNM","IDN",0,2049,8400000,NA,53700.001,146075.176,0.156,NA,0,0,0,0.005
1981,"VNM_IDN","VNM","IDN",0,2049,NA,NA,54722,149455.958,NA,NA,0,0,0,0.005
1982,"VNM_IDN","VNM","IDN",0,2049,NA,NA,55687,152877.303,NA,NA,0,0,0,0.005
1983,"VNM_IDN","VNM","IDN",0,2049,NA,NA,56654.999,156314.892,NA,NA,0,0,0,0.005
1984,"VNM_IDN","VNM","IDN",0,2049,68155359.232,NA,57692.001,159736.671,1.181,NA,0,0,0,0.005
1985,"VNM_IDN","VNM","IDN",0,2055,14094688.256,NA,58868,163118.754,0.239,NA,0,0,0,0.005
1986,"VNM_IDN","VNM","IDN",0,2055,26336618.496,NA,60249.001,166450.356,0.437,NA,0,0,0,0.005
1987,"VNM_IDN","VNM","IDN",0,2055,36658106.368,NA,61750,169734.253,0.594,NA,0,0,0,0.005
1988,"VNM_IDN","VNM","IDN",0,2055,25423812.608,NA,63263,172976.9,0.402,NA,0,0,0,0.005
1989,"VNM_IDN","VNM","IDN",0,2055,6293304.832,NA,64774.002,176190.775,0.097,NA,0,0,0,0.005
1990,"VNM_IDN","VNM","IDN",0,2058,6471740.416,NA,66016.701,179384.728,0.098,NA,0,0,0,0.005
1991,"VNM_IDN","VNM","IDN",0,2058,9613369.344,NA,67242.401,182563.103,0.143,NA,0,0,0,0.005
1992,"VNM_IDN","VNM","IDN",0,2058,9866990.592,NA,68450.104,185721.658,0.144,NA,0,0,0,0.005
1993,"VNM_IDN","VNM","IDN",0,2058,13180953.6,NA,69644.501,188851.325,0.189,NA,0,0,0,0.005
1994,"VNM_IDN","VNM","IDN",0,2058,16286434.304,NA,70824.501,191939.394,0.23,NA,0,0,0,0.005
1995,"VNM_IDN","VNM","IDN",0,2045,20736163.84,NA,71995.499,194979.249,0.288,NA,0,0,0,0.005
1996,"VNM_IDN","VNM","IDN",0,2045,24657469.44,NA,73156.7,197966.909,0.337,NA,0,0,0,0.005
1997,"VNM_IDN","VNM","IDN",0,2045,26843701.248,NA,74306.9,200913.068,0.361,NA,0,0,0,0.005
1998,"VNM_IDN","VNM","IDN",0,2045,27209601.024,NA,75456.299,203843.99,0.361,NA,0,0,0,0.005
1999,"VNM_IDN","VNM","IDN",0,2045,28683657.216,NA,76596.703,206795.068,0.374,NA,0,0,0,0.005
2000,"VNM_IDN","VNM","IDN",0,2034,33640085.504,165389007.872,77630.898,209792.29,0.433,1.221,0,0,0,0.005
2001,"VNM_IDN","VNM","IDN",0,2034,35291348.992,160898955.52,78621.002,212841.72,0.449,1.276,0,0,0,0.005
2002,"VNM_IDN","VNM","IDN",NA,NA,37947904,NA,79538.696,NA,0.477,NA,NA,NA,NA,NA
2003,"VNM_IDN","VNM","IDN",NA,NA,42717073.408,NA,80468.399,NA,0.531,NA,NA,NA,NA,NA
2004,"VNM_IDN","VNM","IDN",NA,NA,49424109.568,NA,81437.698,NA,0.607,NA,NA,NA,NA,NA
2005,"VNM_IDN","VNM","IDN",NA,NA,57633255.424,NA,82393.501,NA,0.699,NA,NA,NA,NA,NA
2006,"VNM_IDN","VNM","IDN",NA,NA,66371665.92,NA,83313.004,NA,0.797,NA,NA,NA,NA,NA
2007,"VNM_IDN","VNM","IDN",NA,NA,77414424.576,NA,84221.1,NA,0.919,NA,NA,NA,NA,NA
2008,"VNM_IDN","VNM","IDN",NA,NA,99130302.464,NA,85122.299,NA,1.165,NA,NA,NA,NA,NA
2009,"VNM_IDN","VNM","IDN",NA,NA,106014597.12,NA,86025.002,NA,1.232,NA,NA,NA,NA,NA
2010,"VNM_IDN","VNM","IDN",NA,NA,115931750.4,NA,86932.503,NA,1.334,NA,NA,NA,NA,NA
2011,"VNM_IDN","VNM","IDN",NA,NA,135539490.816,NA,87839.996,NA,1.543,NA,NA,NA,NA,NA
2012,"VNM_IDN","VNM","IDN",NA,NA,155819999.232,NA,88772.903,NA,1.755,NA,NA,NA,NA,NA
2013,"VNM_IDN","VNM","IDN",NA,NA,171390009.344,NA,89708.9,NA,1.911,NA,NA,NA,NA,NA
2014,"VNM_IDN","VNM","IDN",NA,NA,186204651.52,NA,90728.897,NA,2.052,NA,NA,NA,NA,NA
2015,"VNM_IDN","VNM","IDN",NA,NA,193241104.384,NA,91713.303,NA,2.107,NA,NA,NA,NA,NA
2016,"VNM_IDN","VNM","IDN",NA,NA,202615898.112,NA,92701.103,NA,2.186,NA,NA,NA,NA,NA
2017,"VNM_IDN","VNM","IDN",NA,NA,281353402.175,NA,94600.639,NA,2.974,NA,NA,NA,NA,NA
2018,"VNM_IDN","VNM","IDN",NA,NA,308702086.758,NA,95545.959,NA,3.231,NA,NA,NA,NA,NA
2019,"VNM_IDN","VNM","IDN",NA,NA,330391329.476,NA,96462.105,NA,3.425,NA,NA,NA,NA,NA
2020,"VNM_IDN","VNM","IDN",NA,NA,343242570.827,NA,97338.585,NA,3.526,NA,NA,NA,NA,NA
2021,"VNM_IDN","VNM","IDN",NA,NA,362637524.071,NA,98168.831,NA,3.694,NA,NA,NA,NA,NA
1948,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,"VNM_IDN","VNM","IDN",NA,NA,7187399.68,NA,49158.001,NA,0.146,NA,NA,NA,NA,NA
1977,"VNM_IDN","VNM","IDN",NA,NA,NA,NA,50294.998,NA,NA,NA,NA,NA,NA,NA
